scope,cpg,gene,in_type2_panel,type2_match
all_tissues,cg19739596,MS4A3,False,
all_tissues,cg19742105,-,False,
all_tissues,cg19743522,DTX1,False,
all_tissues,cg19744936,EPHX3,False,
all_tissues,cg19758448,PGAP3,False,
all_tissues,cg19761594,NFE2,False,
all_tissues,cg19763682,-,False,
all_tissues,cg19764769,-,False,
all_tissues,cg19788317,-,False,
all_tissues,cg19788727,NTN1,False,
all_tissues,cg19792544,KIFC2;FOXH1,False,
all_tissues,cg19795292,IL1RL1,True,IL1RL1
all_tissues,cg19798224,C14orf68,False,
all_tissues,cg19810723,-,False,
all_tissues,cg19811761,ZNF471,False,
all_tissues,cg19815340,-,False,
all_tissues,cg19818308,-,False,
all_tissues,cg19818826,SATB1,False,
all_tissues,cg19829856,LOXHD1,False,
all_tissues,cg19830657,-,False,
all_tissues,cg19831935,MRC2,False,
all_tissues,cg19832898,HKDC1,False,
all_tissues,cg19835128,-,False,
all_tissues,cg19848940,-,False,
all_tissues,cg19849728,-,False,
all_tissues,cg19850024,-,False,
all_tissues,cg19851574,RPS6KA2,False,
all_tissues,cg19858017,CLSTN1,False,
all_tissues,cg19861623,TTC7B,False,
all_tissues,cg19867579,-,False,
all_tissues,cg19881928,SCN4A,False,
all_tissues,cg19903596,-,False,
all_tissues,cg19907380,-,False,
all_tissues,cg19915361,FUT8,False,
all_tissues,cg19917714,CNTN2,False,
all_tissues,cg19922825,-,False,
all_tissues,cg19925518,-,False,
all_tissues,cg19933664,CAST,False,
all_tissues,cg19936157,-,False,
all_tissues,cg19936614,FAT1,False,
all_tissues,cg19955284,SLC44A4,False,
all_tissues,cg19959677,-,False,
all_tissues,cg19962075,MAPK4,False,
all_tissues,cg19963120,UGGT2,False,
all_tissues,cg19969733,IL1RL1,True,IL1RL1
all_tissues,cg19979853,-,False,
all_tissues,cg19982230,RAB34,False,
all_tissues,cg19984146,CH25H,False,
all_tissues,cg19989043,CD2AP,False,
all_tissues,cg19995899,FN1,False,
all_tissues,cg19998289,RNF34,False,
all_tissues,cg20008101,LGALS3,False,
all_tissues,cg20014822,FGF19,False,
all_tissues,cg20016631,FAM114A1,False,
all_tissues,cg20034617,C9orf167,False,
all_tissues,cg20039814,TP53INP1,False,
all_tissues,cg20040364,-,False,
all_tissues,cg20047489,-,False,
all_tissues,cg20048434,AFAP1L2,False,
all_tissues,cg20052760,-,False,
all_tissues,cg20054309,-,False,
all_tissues,cg20054412,C7orf50,False,
all_tissues,cg20062681,-,False,
all_tissues,cg20063728,PDGFA,False,
all_tissues,cg20094506,GPC1,False,
all_tissues,cg20094830,PRAC;C17orf93,False,
all_tissues,cg20095398,-,False,
all_tissues,cg20120463,-,False,
all_tissues,cg20122849,KCNN1,False,
all_tissues,cg20126656,USP36,False,
all_tissues,cg20127859,C8orf73,False,
all_tissues,cg20131581,-,False,
all_tissues,cg20141108,-,False,
all_tissues,cg20143982,PEX5,False,
all_tissues,cg20148210,FGFR1,False,
all_tissues,cg20158248,ABCC1,False,
all_tissues,cg20164964,TSPAN9,False,
all_tissues,cg20168495,-,False,
all_tissues,cg20169506,ATF3,False,
all_tissues,cg20178757,-,False,
all_tissues,cg20193057,MTUS2,False,
all_tissues,cg20203400,TMEM182,False,
all_tissues,cg20204776,-,False,
all_tissues,cg20207470,-,False,
all_tissues,cg20207763,-,False,
all_tissues,cg20223206,ANKS1B,False,
all_tissues,cg20229939,-,False,
all_tissues,cg20251110,NCOR2,False,
all_tissues,cg20255176,FJX1,False,
all_tissues,cg20260841,-,False,
all_tissues,cg20263733,ATP2C1,False,
all_tissues,cg20263853,RERE,False,
all_tissues,cg20271057,PLCL2,False,
all_tissues,cg20282837,-,False,
all_tissues,cg20283771,CBFA2T3,False,
all_tissues,cg20288341,LY6G6E;LY6G6D,False,
all_tissues,cg20294789,TUFT1,False,
all_tissues,cg20300093,ADCY5,False,
all_tissues,cg20300175,-,False,
all_tissues,cg20301308,-,False,
all_tissues,cg20307292,VWA3B,False,
all_tissues,cg20317272,PHLPP1,False,
all_tissues,cg20317437,FUCA1,False,
all_tissues,cg20331595,NRSN2,False,
all_tissues,cg20339720,PRR5,False,
all_tissues,cg20347496,-,False,
all_tissues,cg20347893,TMEM132B,False,
all_tissues,cg20348858,EMX2;EMX2OS,False,
all_tissues,cg20363891,SNED1,False,
all_tissues,cg20382675,FOXP1;MIR1284,False,
all_tissues,cg20388729,IGF1R,False,
all_tissues,cg20405742,-,False,
all_tissues,cg20406979,-,False,
all_tissues,cg20410940,-,False,
all_tissues,cg20411384,CDK14,False,
all_tissues,cg20414015,MAML3,False,
all_tissues,cg20431848,-,False,
all_tissues,cg20432754,-,False,
all_tissues,cg20438286,GALNTL4,False,
all_tissues,cg20443635,TGIF2,False,
all_tissues,cg20449382,-,False,
all_tissues,cg20456258,DGKQ,False,
all_tissues,cg20469003,-,False,
all_tissues,cg20502694,DNAI2,False,
all_tissues,cg20509092,FAM169A,False,
all_tissues,cg20509513,TACC2,False,
all_tissues,cg20515423,-,False,
all_tissues,cg20528780,MECOM,False,
all_tissues,cg20529655,-,False,
all_tissues,cg20536794,-,False,
all_tissues,cg20540306,GALNT10,False,
all_tissues,cg20556639,RADIL,False,
all_tissues,cg20563666,PLEKHH2;LOC728819,False,
all_tissues,cg20576590,-,False,
all_tissues,cg20577630,CHRNB3,False,
all_tissues,cg20579012,CACNA1C,False,
all_tissues,cg20585358,ZAP70,False,
all_tissues,cg20597409,SLC25A21;LOC100129794,False,
all_tissues,cg20606255,KIAA1755,False,
all_tissues,cg20612299,ASAP1IT1;ASAP1,False,
all_tissues,cg20615117,SORL1,False,
all_tissues,cg20615879,TLX1NB;TLX1,False,
all_tissues,cg20615910,-,False,
all_tissues,cg20620326,-,False,
all_tissues,cg20648141,-,False,
all_tissues,cg20653075,MIR124-2,False,
all_tissues,cg20654462,-,False,
all_tissues,cg20654611,LGR4,False,
all_tissues,cg20654624,H3F3B,False,
all_tissues,cg20659941,NEDD4L,False,
all_tissues,cg20661080,-,False,
all_tissues,cg20669012,-,False,
all_tissues,cg20673721,KSR1,False,
all_tissues,cg20687242,CBX5,False,
all_tissues,cg20690420,NR2E1,False,
all_tissues,cg20692730,ATP2A3,False,
all_tissues,cg20703928,NCK2,False,
all_tissues,cg20704537,-,False,
all_tissues,cg20707066,PTPN5,False,
all_tissues,cg20709888,-,False,
all_tissues,cg20710777,TSLP,True,TSLP
all_tissues,cg20715953,-,False,
all_tissues,cg20720686,POR,False,
all_tissues,cg20720697,MYT1L,False,
all_tissues,cg20723425,DNAH17,False,
all_tissues,cg20738433,-,False,
all_tissues,cg20748065,POR,False,
all_tissues,cg20748073,TGFB1,False,
all_tissues,cg20750642,FARP1,False,
all_tissues,cg20755651,SMOC2,False,
all_tissues,cg20769856,-,False,
all_tissues,cg20796298,IGDCC4,False,
all_tissues,cg20802826,-,False,
all_tissues,cg20804581,-,False,
all_tissues,cg20814026,ANKRD53,False,
all_tissues,cg20830848,C7orf49,False,
all_tissues,cg20836212,VKORC1L1,False,
all_tissues,cg20849835,-,False,
all_tissues,cg20864568,MAP3K14,False,
all_tissues,cg20866075,-,False,
all_tissues,cg20866785,ARHGAP10,False,
all_tissues,cg20870362,CCIN,False,
all_tissues,cg20875807,HOMER2,False,
all_tissues,cg20883723,CHST11,False,
all_tissues,cg20884298,FAM194B,False,
all_tissues,cg20885063,ATPAF2,False,
all_tissues,cg20917241,COL4A1,False,
all_tissues,cg20930366,KCNN2,False,
all_tissues,cg20931973,C6orf186,False,
all_tissues,cg20934799,PRR5L,False,
all_tissues,cg20938454,-,False,
all_tissues,cg20959907,DOCK4,False,
all_tissues,cg20960392,AK3L1,False,
all_tissues,cg20987369,-,False,
all_tissues,cg20992330,-,False,
all_tissues,cg21004565,CRADD,False,
all_tissues,cg21004684,IGHMBP2,False,
all_tissues,cg21015805,-,False,
all_tissues,cg21016699,FNIP1,False,
all_tissues,cg21019522,SLC22A18;SLC22A18AS,False,
all_tissues,cg21023952,PDE4D;PART1,False,
all_tissues,cg21024495,-,False,
all_tissues,cg21029612,LOC254559,False,
all_tissues,cg21033855,TUBGCP4;ZSCAN29,False,
all_tissues,cg21034023,UGGT2,False,
all_tissues,cg21035511,HBS1L,False,
all_tissues,cg21038291,-,False,
all_tissues,cg21041888,FAT1,False,
all_tissues,cg21058822,MBOAT4,False,
all_tissues,cg21062059,MBOAT7;TMC4,False,
all_tissues,cg21067745,FLT3LG,False,
all_tissues,cg21067750,PHGR1,False,
all_tissues,cg21067963,CARS2,False,
all_tissues,cg21069500,CXXC5,False,
all_tissues,cg21072795,NCKAP1L,False,
all_tissues,cg21073748,-,False,
all_tissues,cg21077684,-,False,
all_tissues,cg21079113,SYPL2,False,
all_tissues,cg21083175,RCOR2,False,
all_tissues,cg21088514,KCNE1,False,
all_tissues,cg21104363,VKORC1L1,False,
all_tissues,cg21111500,SYDE2,False,
all_tissues,cg21126487,-,False,
all_tissues,cg21135616,HDAC4,False,
all_tissues,cg21137557,LVRN,False,
all_tissues,cg21139587,CSRP1,False,
all_tissues,cg21141030,PARP16,False,
all_tissues,cg21141827,ETF1,False,
all_tissues,cg21150901,MRM1,False,
all_tissues,cg21157707,ABCA2,False,
all_tissues,cg21159993,C5orf32,False,
all_tissues,cg21160099,PRDM13,False,
all_tissues,cg21167563,CD58,False,
all_tissues,cg21173317,SSU72,False,
all_tissues,cg21175585,SLC7A1,False,
all_tissues,cg21181192,LAMC3,False,
all_tissues,cg21187265,SEPN1,False,
all_tissues,cg21189224,LOC100129066,False,
all_tissues,cg21199165,-,False,
all_tissues,cg21202716,SHANK2,False,
all_tissues,cg21207028,NRSN2,False,
all_tissues,cg21210370,BAI1,False,
all_tissues,cg21211213,EBF1,False,
all_tissues,cg21217270,RUNX3,False,
all_tissues,cg21218053,-,False,
all_tissues,cg21220721,ACOT7,False,
all_tissues,cg21222426,-,False,
all_tissues,cg21223094,ETV6,False,
all_tissues,cg21229337,PI16,False,
all_tissues,cg21229570,-,False,
all_tissues,cg21235334,DNMT3B,False,
all_tissues,cg21237481,-,False,
all_tissues,cg21238818,GAL3ST3,False,
all_tissues,cg21247874,POLR1E,False,
all_tissues,cg21255356,-,False,
all_tissues,cg21275690,HCFC1R1;THOC6,False,
all_tissues,cg21284028,CDH26,False,
all_tissues,cg21293902,SNORD34;RPL13AP5;SNORD35A;RPL13A,False,
all_tissues,cg21296676,EYA4,False,
all_tissues,cg21304488,-,False,
all_tissues,cg21306949,-,False,
all_tissues,cg21308632,-,False,
all_tissues,cg21316772,B4GALT1,False,
all_tissues,cg21324010,-,False,
all_tissues,cg21324884,MIR548A2,False,
all_tissues,cg21331386,-,False,
all_tissues,cg21333217,PLXND1,False,
all_tissues,cg21333338,RAP1GAP2,False,
all_tissues,cg21335378,-,False,
all_tissues,cg21347347,-,False,
all_tissues,cg21351392,AGPAT4,False,
all_tissues,cg21361094,B4GALNT1,False,
all_tissues,cg21380560,-,False,
all_tissues,cg21387281,OGFR,False,
all_tissues,cg21387604,TGFB2,False,
all_tissues,cg21400896,ABI3,False,
all_tissues,cg21419585,FAM46C,False,
all_tissues,cg21422475,SLC4A8,False,
all_tissues,cg21425099,CNTN4,False,
all_tissues,cg21426559,CUX2,False,
all_tissues,cg21451906,APOA2,False,
all_tissues,cg21459713,ERICH1,False,
all_tissues,cg21475834,UGGT2,False,
all_tissues,cg21477717,SLC5A5,False,
all_tissues,cg21479762,-,False,
all_tissues,cg21480743,KILLIN,False,
all_tissues,cg21486470,-,False,
all_tissues,cg21487950,TSHR,False,
all_tissues,cg21490485,PACS2,False,
all_tissues,cg21498475,SLC24A6,False,
all_tissues,cg21504918,GPX3,False,
all_tissues,cg21507153,-,False,
all_tissues,cg21517683,SLC23A1,False,
all_tissues,cg21519872,TK1,False,
all_tissues,cg21520537,GHRLOS;C3orf42,False,
all_tissues,cg21531604,LFNG,False,
all_tissues,cg21532103,LRRFIP1,False,
all_tissues,cg21540406,-,False,
all_tissues,cg21542666,OR11L1,False,
all_tissues,cg21559154,-,False,
all_tissues,cg21575465,SLC25A31,False,
all_tissues,cg21580846,PLCXD3,False,
all_tissues,cg21592091,-,False,
all_tissues,cg21616935,CCDC11,False,
all_tissues,cg21625520,SUOX,False,
all_tissues,cg21627181,SLC17A4,False,
all_tissues,cg21631409,ALDH3B2,False,
all_tissues,cg21635917,CAST,False,
all_tissues,cg21640749,RAB37;CD300LF,False,
all_tissues,cg21655830,C21orf84,False,
all_tissues,cg21671476,MYL9,False,
all_tissues,cg21674153,B4GALT6,False,
all_tissues,cg21682902,HAL,False,
all_tissues,cg21690777,NOL9,False,
all_tissues,cg21706771,MYST3,False,
all_tissues,cg21709803,FADS2,False,
all_tissues,cg21723029,-,False,
all_tissues,cg21725624,KIF13A,False,
all_tissues,cg21726844,MLNR,False,
all_tissues,cg21727907,TUBA3C,False,
all_tissues,cg21741284,CDKN1C,False,
all_tissues,cg21747473,-,False,
all_tissues,cg21753973,CPLX2,False,
all_tissues,cg21757392,-,False,
all_tissues,cg21759048,TPO,False,
all_tissues,cg21775675,-,False,
all_tissues,cg21779301,SCRN1,False,
all_tissues,cg21781157,ZNFX1,False,
all_tissues,cg21786601,-,False,
all_tissues,cg21789008,-,False,
all_tissues,cg21798630,IL1RAP,False,
all_tissues,cg21813369,CSN1S2B,False,
all_tissues,cg21816330,RAB34,False,
all_tissues,cg21821231,MUC5B,False,
all_tissues,cg21836905,-,False,
all_tissues,cg21848524,-,False,
all_tissues,cg21851530,ZNF697,False,
all_tissues,cg21851534,ZZEF1,False,
all_tissues,cg21858961,MCM3,False,
all_tissues,cg21874213,NRG2,False,
all_tissues,cg21875980,EGLN1,False,
all_tissues,cg21876656,UBAC2,False,
all_tissues,cg21899461,STK39,False,
all_tissues,cg21919729,CTSB,False,
all_tissues,cg21920570,MACROD1,False,
all_tissues,cg21932452,NOS3,False,
all_tissues,cg21936280,-,False,
all_tissues,cg21946006,-,False,
all_tissues,cg21946374,SLC12A7,False,
all_tissues,cg21954542,EIF4A3,False,
all_tissues,cg21962316,TGM7,False,
all_tissues,cg21962450,AQP4;C18orf16,False,
all_tissues,cg21966075,-,False,
all_tissues,cg21981096,-,False,
all_tissues,cg22014398,MGAT4B,False,
all_tissues,cg22023169,-,False,
all_tissues,cg22032946,KSR1,False,
all_tissues,cg22036165,-,False,
all_tissues,cg22047552,FLJ25006;LOC645851,False,
all_tissues,cg22051345,ODZ3,False,
all_tissues,cg22060611,NRG2,False,
all_tissues,cg22066065,-,False,
all_tissues,cg22070462,FAM59B,False,
all_tissues,cg22070991,-,False,
all_tissues,cg22082438,-,False,
all_tissues,cg22103219,SH2B2,False,
all_tissues,cg22104578,RAPGEF4;LOC91149,False,
all_tissues,cg22111527,-,False,
all_tissues,cg22117805,PRR5L,False,
all_tissues,cg22131452,-,False,
all_tissues,cg22137471,-,False,
all_tissues,cg22147446,SLC23A2,False,
all_tissues,cg22160448,TLX3,False,
all_tissues,cg22160735,ATP6V0A1,False,
all_tissues,cg22163199,MRPL55,False,
all_tissues,cg22169680,-,False,
all_tissues,cg22189544,CLIP2,False,
all_tissues,cg22192454,KIAA1267,False,
all_tissues,cg22201588,CCDC151,False,
all_tissues,cg22210627,LXN;GFM1,False,
all_tissues,cg22214349,-,False,
all_tissues,cg22224462,CHD5,False,
all_tissues,cg22227621,ALG14,False,
all_tissues,cg22230604,-,False,
all_tissues,cg22263031,-,False,
all_tissues,cg22268231,SPIB,False,
all_tissues,cg22272840,SOX7,False,
all_tissues,cg22276571,DSTN,False,
all_tissues,cg22277154,-,False,
all_tissues,cg22277296,-,False,
all_tissues,cg22312249,TMEM104,False,
all_tissues,cg22314684,PLD1,False,
all_tissues,cg22321318,-,False,
all_tissues,cg22327175,SORL1,False,
all_tissues,cg22340747,-,False,
all_tissues,cg22357164,RNF213,False,
all_tissues,cg22358291,WDR1,False,
all_tissues,cg22372849,-,False,
all_tissues,cg22377998,ARVCF,False,
all_tissues,cg22381196,DHODH,False,
all_tissues,cg22385595,DLGAP2,False,
all_tissues,cg22399598,-,False,
all_tissues,cg22402803,-,False,
all_tissues,cg22410057,C15orf38,False,
all_tissues,cg22417032,PTPRN2,False,
all_tissues,cg22419414,COG3,False,
all_tissues,cg22453656,TMEM51;C1orf126,False,
all_tissues,cg22458832,-,False,
all_tissues,cg22475082,NLRP2,False,
all_tissues,cg22481695,-,False,
all_tissues,cg22485810,ADAP2,False,
all_tissues,cg22486928,SNRPF,False,
all_tissues,cg22488891,-,False,
all_tissues,cg22490780,MYO10,False,
all_tissues,cg22493212,-,False,
all_tissues,cg22499572,C6orf10,False,
all_tissues,cg22503106,METRNL,False,
all_tissues,cg22507023,CUEDC1,False,
all_tissues,cg22507639,ZNF296,False,
all_tissues,cg22515010,VPS53,False,
all_tissues,cg22522066,SPINT2,False,
all_tissues,cg22524061,OSR2,False,
all_tissues,cg22527898,LGI1,False,
all_tissues,cg22546775,HELB,False,
all_tissues,cg22548831,-,False,
all_tissues,cg22551145,-,False,
all_tissues,cg22566584,RPS6KA2,False,
all_tissues,cg22571654,MED12L,False,
all_tissues,cg22580629,SUOX,False,
all_tissues,cg22581364,-,False,
all_tissues,cg22584580,CLTB,False,
all_tissues,cg22584802,AHCYL2,False,
all_tissues,cg22619824,ST7;ST7OT2,False,
all_tissues,cg22620363,LOC283050,False,
all_tissues,cg22622057,-,False,
all_tissues,cg22637538,CHRNB1,False,
all_tissues,cg22638105,AGPAT6,False,
all_tissues,cg22642718,KCNJ12,False,
all_tissues,cg22646937,KCNMB1;KCNIP1,False,
all_tissues,cg22652378,RPTOR,False,
all_tissues,cg22666438,KISS1R,False,
all_tissues,cg22674082,TMEM131,False,
all_tissues,cg22677556,TNFRSF1B,False,
all_tissues,cg22680424,HCCA2;CTSD,False,
all_tissues,cg22684041,SCAMP4;ADAT3,False,
all_tissues,cg22689016,SLC9A3,False,
all_tissues,cg22698218,CNOT4,False,
all_tissues,cg22732253,OTX1,False,
all_tissues,cg22741264,-,False,
all_tissues,cg22745102,SPIB,False,
all_tissues,cg22747507,GLRA3,False,
all_tissues,cg22777062,HLCS,False,
all_tissues,cg22783327,FXYD1;FXYD7,False,
all_tissues,cg22786465,LY6G5C,False,
all_tissues,cg22789237,-,False,
all_tissues,cg22803510,FNBP1L,False,
all_tissues,cg22819024,-,False,
all_tissues,cg22822824,SLCO2A1,False,
all_tissues,cg22828110,F2RL2;IQGAP2,False,
all_tissues,cg22830273,LRP1B,False,
all_tissues,cg22833065,-,False,
all_tissues,cg22848646,-,False,
all_tissues,cg22851557,PRDM16,False,
all_tissues,cg22853588,MYL9,False,
all_tissues,cg22855988,HNRNPC,False,
all_tissues,cg22858308,HIVEP2,False,
all_tissues,cg22862094,EFNA5,False,
all_tissues,cg22877851,MTHFR,False,
all_tissues,cg22886575,HMX2,False,
all_tissues,cg22904296,CEBPE,False,
all_tissues,cg22905866,-,False,
all_tissues,cg22906224,-,False,
all_tissues,cg22911054,CPT1A,False,
all_tissues,cg22913903,DNAJC22,False,
all_tissues,cg22916586,DUSP16,False,
all_tissues,cg22918434,-,False,
all_tissues,cg22919538,-,False,
all_tissues,cg22923409,FRMD4A,False,
all_tissues,cg22933133,-,False,
all_tissues,cg22938901,JAZF1,False,
all_tissues,cg22939709,SMTN,False,
all_tissues,cg22952459,C10orf99,False,
all_tissues,cg22954171,HINFP,False,
all_tissues,cg22960347,-,False,
all_tissues,cg22961402,GIT1,False,
all_tissues,cg22961457,LIME1;SLC2A4RG,False,
all_tissues,cg22972402,-,False,
all_tissues,cg22975671,BCL6B,False,
all_tissues,cg22981555,-,False,
all_tissues,cg22987267,BNIP3L,False,
all_tissues,cg22989958,DOK1,False,
all_tissues,cg22999864,-,False,
all_tissues,cg23005227,CISH,False,
all_tissues,cg23008083,ITGB6,False,
all_tissues,cg23011788,FRMD4A,False,
all_tissues,cg23013309,-,False,
all_tissues,cg23023466,KCNK1,False,
all_tissues,cg23036213,CAP2,False,
all_tissues,cg23039471,AKAP5,False,
all_tissues,cg23039807,-,False,
all_tissues,cg23042148,DNMT3A,False,
all_tissues,cg23044178,MICAL2,False,
all_tissues,cg23049429,ATP11A,False,
all_tissues,cg23052055,TP73,False,
all_tissues,cg23059452,SLC28A3,False,
all_tissues,cg23067782,MFAP3L,False,
all_tissues,cg23068621,-,False,
all_tissues,cg23072008,RASGRP4,False,
all_tissues,cg23079063,-,False,
all_tissues,cg23086176,RUNX3,False,
all_tissues,cg23090159,VKORC1L1,False,
all_tissues,cg23090653,-,False,
all_tissues,cg23104436,-,False,
all_tissues,cg23106940,-,False,
all_tissues,cg23109891,SOX10,False,
all_tissues,cg23110005,PTHLH,False,
all_tissues,cg23113350,TGFBR3,False,
all_tissues,cg23116504,TTLL8,False,
all_tissues,cg23124641,-,False,
all_tissues,cg23127986,-,False,
all_tissues,cg23128949,NCOR2,False,
all_tissues,cg23144852,OPA1,False,
all_tissues,cg23147443,KCNH2,False,
all_tissues,cg23154495,-,False,
all_tissues,cg23161218,TNFSF13;TNFSF12-TNFSF13,False,
all_tissues,cg23163200,C21orf62,False,
all_tissues,cg23169883,ADAMTS14,False,
all_tissues,cg23173910,ACTG2,False,
all_tissues,cg23178546,PTPRN2,False,
all_tissues,cg23181899,LPP,False,
all_tissues,cg23184756,-,False,
all_tissues,cg23196129,-,False,
all_tissues,cg23198262,-,False,
all_tissues,cg23198334,ADK,False,
all_tissues,cg23198815,-,False,
all_tissues,cg23200342,ZNF540,False,
all_tissues,cg23202177,NHLH2,False,
all_tissues,cg23202926,RASGEF1A,False,
all_tissues,cg23205629,RNF122,False,
all_tissues,cg23206115,ZDHHC14,False,
all_tissues,cg23208176,-,False,
all_tissues,cg23213230,TRIM13;DLEU2,False,
all_tissues,cg23213327,RSAD2,False,
all_tissues,cg23217419,KIAA1614,False,
all_tissues,cg23217946,ZNF492,False,
all_tissues,cg23217983,SGIP1,False,
all_tissues,cg23218397,USH2A,False,
all_tissues,cg23228450,-,False,
all_tissues,cg23232188,EAF2,False,
all_tissues,cg23250085,-,False,
all_tissues,cg23251858,-,False,
all_tissues,cg23258615,ANXA11,False,
all_tissues,cg23261715,-,False,
all_tissues,cg23268102,-,False,
all_tissues,cg23274561,LMNA,False,
all_tissues,cg23283495,IRF6,False,
all_tissues,cg23295636,FLJ12825;LOC100240734,False,
all_tissues,cg23301462,CNGB3,False,
all_tissues,cg23309046,CDADC1,False,
all_tissues,cg23314594,-,False,
all_tissues,cg23335414,GSG1,False,
all_tissues,cg23338668,-,False,
all_tissues,cg23341085,-,False,
all_tissues,cg23365071,ZNF629,False,
all_tissues,cg23387056,SPON1,False,
all_tissues,cg23395449,-,False,
all_tissues,cg23398700,HOMER1,False,
all_tissues,cg23401251,IFT172,False,
all_tissues,cg23403750,CCDC112,False,
all_tissues,cg23408104,-,False,
all_tissues,cg23408558,-,False,
all_tissues,cg23414595,ZMAT5,False,
all_tissues,cg23415212,CACNB1,False,
all_tissues,cg23424357,FAM25A,False,
all_tissues,cg23427362,CACNA1C,False,
all_tissues,cg23429698,-,False,
all_tissues,cg23434428,PRKCQ,False,
all_tissues,cg23444251,FGFR2,False,
all_tissues,cg23461615,SLC26A5,False,
all_tissues,cg23464510,FOLR3,False,
all_tissues,cg23465295,-,False,
all_tissues,cg23466001,MRPL10;LRRC46,False,
all_tissues,cg23468699,MIR496;MIR377,False,
all_tissues,cg23473819,PALM,False,
all_tissues,cg23478124,PICALM,False,
all_tissues,cg23490396,LASS6,False,
all_tissues,cg23494863,STAR,False,
all_tissues,cg23532322,BAIAP2,False,
all_tissues,cg23544996,ATP11B,False,
all_tissues,cg23548438,C4orf22,False,
all_tissues,cg23549179,RPH3A,False,
all_tissues,cg23550704,-,False,
all_tissues,cg23574443,LOC100128288,False,
all_tissues,cg23575275,CDKN1A,False,
all_tissues,cg23576807,-,False,
all_tissues,cg23580000,ADCY7,False,
all_tissues,cg23598378,C6orf132,False,
all_tissues,cg23599820,KIAA0195,False,
all_tissues,cg23603027,-,False,
all_tissues,cg23610453,-,False,
all_tissues,cg23621817,CHRNA9,False,
all_tissues,cg23630380,SRCIN1,False,
all_tissues,cg23631229,-,False,
all_tissues,cg23631321,LRRK1,False,
all_tissues,cg23636099,MGC13005,False,
all_tissues,cg23640925,-,False,
all_tissues,cg23641237,-,False,
all_tissues,cg23646343,HIPK2,False,
all_tissues,cg23646614,PTPRJ,False,
all_tissues,cg23650249,EFNA2,False,
all_tissues,cg23657099,C7orf50,False,
all_tissues,cg23674202,FOXK2,False,
all_tissues,cg23693485,GFOD1,False,
all_tissues,cg23694492,TTYH3,False,
all_tissues,cg23695222,-,False,
all_tissues,cg23697796,LOC100188947,False,
all_tissues,cg23704936,-,False,
all_tissues,cg23706836,ANGPT2;MCPH1,False,
all_tissues,cg23716449,GFRA2,False,
all_tissues,cg23716690,KIF1B,False,
all_tissues,cg23717186,ITPKB,False,
all_tissues,cg23728471,SLC4A1,False,
all_tissues,cg23729107,FBXO39,False,
all_tissues,cg23730027,FLNB,False,
all_tissues,cg23735745,GALNT2,False,
all_tissues,cg23736055,C6orf145,False,
all_tissues,cg23738708,C1orf186,False,
all_tissues,cg23754390,CD151,False,
all_tissues,cg23755860,KIAA1217,False,
all_tissues,cg23756143,PC,False,
all_tissues,cg23756264,CPT1A,False,
all_tissues,cg23765633,-,False,
all_tissues,cg23791626,PITPNC1,False,
all_tissues,cg23806196,LOC284632,False,
all_tissues,cg23806894,-,False,
all_tissues,cg23819411,MCF2L2,False,
all_tissues,cg23824902,SLC25A33,False,
all_tissues,cg23834919,-,False,
all_tissues,cg23837109,PLAU;C10orf55,False,
all_tissues,cg23839687,POLG,False,
all_tissues,cg23840797,PLAGL1;HYMAI,False,
all_tissues,cg23845009,ABTB2,False,
all_tissues,cg23850637,-,False,
all_tissues,cg23851685,HTR3B,False,
all_tissues,cg23863619,PRPF40A,False,
all_tissues,cg23865597,DYM,False,
all_tissues,cg23891487,SOCS2,False,
all_tissues,cg23894439,-,False,
all_tissues,cg23895041,FER1L5,False,
all_tissues,cg23895729,KIAA1199,False,
all_tissues,cg23897302,AMN,False,
all_tissues,cg23909173,-,False,
all_tissues,cg23913421,-,False,
all_tissues,cg23914149,-,False,
all_tissues,cg23928468,SLC5A6,False,
all_tissues,cg23938483,C14orf43,False,
all_tissues,cg23940612,-,False,
all_tissues,cg23943829,IL4,True,IL4
all_tissues,cg23955979,-,False,
all_tissues,cg23981354,HECA,False,
all_tissues,cg23983671,SALL3,False,
all_tissues,cg23987336,-,False,
all_tissues,cg23991413,PDE4DIP,False,
all_tissues,cg23999318,HIPK2,False,
all_tissues,cg24002003,-,False,
all_tissues,cg24003508,KLF6,False,
all_tissues,cg24006715,-,False,
all_tissues,cg24021113,C6orf145,False,
all_tissues,cg24023258,LY6K,False,
all_tissues,cg24027965,LYPD6B,False,
all_tissues,cg24027996,-,False,
all_tissues,cg24039732,RGS12,False,
all_tissues,cg24049468,AK3L1,False,
all_tissues,cg24051943,ZBTB12,False,
all_tissues,cg24052964,ARHGAP26,False,
all_tissues,cg24056418,-,False,
all_tissues,cg24058386,C1orf61,False,
all_tissues,cg24058805,PDE4B,False,
all_tissues,cg24060908,CWH43,False,
all_tissues,cg24068468,NET1,False,
all_tissues,cg24082440,MRAP,False,
all_tissues,cg24085039,PWWP2B,False,
all_tissues,cg24087736,-,False,
all_tissues,cg24104567,WNK4,False,
all_tissues,cg24108508,FAM20B,False,
all_tissues,cg24110050,TCTEX1D1,False,
all_tissues,cg24111710,MLL3,False,
all_tissues,cg24120841,THRB,False,
all_tissues,cg24128590,C14orf43,False,
all_tissues,cg24134504,-,False,
all_tissues,cg24136700,RAI1,False,
all_tissues,cg24141663,ADORA1,False,
